fold,r2,mae,rmse,trial_number
5,0.9963718487219179,274.48971826089326,540.398136106999,46
1,0.9887482810177518,348.6237939325822,839.5316446267121,47
2,0.9929396541113977,314.57637522609167,694.7766971086652,47
3,0.995326842666891,291.50695876195084,587.8406672348195,47
4,0.996518700583627,277.4573189804481,530.8551721497016,47
5,0.9964331801446202,271.95250009773264,535.8111375131609,47
1,0.9886793550027818,350.9665830307416,842.0991288778781,48
2,0.9929848219689891,314.58959700414186,692.5507490659331,48
3,0.9952337136795318,294.7600069700261,593.6691617763994,48
4,0.9965331101305945,278.30040438056284,529.755393950636,48
5,0.9964232624114951,272.6275552931793,536.5555461491418,48
1,0.9863642574588675,423.262828424557,924.2022651443511,49
2,0.9902463368174971,385.7275254657157,816.6127040691474,49
3,0.993860888949772,351.31058729610436,673.763020215817,49
4,0.9944653185731738,368.41327474093293,669.347550661725,49
5,0.995037261740217,332.39269248434664,632.0214737707927,49
